nebenkosten,heizungstyp,telekom_tv_angebot,telekom_hybrid_uploadspeed,neu_bau,balkon,bilderanzahl,preisentwicklung,telekom_uploadspeed,gesamt_miete,baujahr,scout_id,parkplätze,fuer_heizung,mit_kueche,bundesland,keller,baujahr_range,grundmiete,hausnummer,wohnflaeche,bezirk,zustand,ausstattungsqualitaet,haustiere_erlaubt,straße,straße_plain,aufzug,grundmiete_range,wohnungstyp,postleitzahl,zimmer,waermeschutz,etage,anzahl_stockwerke,zimmer_range,garten,wohnflaeche_range,region2,region3,beschreibung,ausstattung,heizkosten,energieeffizienzklasse,letzte_sanierung,stromgrundpreis,strom_kwh_preis,daten_datum
168.0,self_contained_central_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,8,9.91,10,1788.0,1900,94015446,NA,gas,FALSE,Berlin,FALSE,1,1620.0,114,108.07,Berlin,modernized,normal,NA,Boxhagener Str.,Boxhagener_Str.,FALSE,8,apartment,10245,3,238.5,2,4,3,FALSE,5,Berlin,Friedrichshain_Friedrichshain,Was erwartet Sie ? Genießen Sie den Komfort eines sanierten Berliner Altbau in Verbindung mit dem besonderen Charme einer großzügig-geschnittenen Altbauwohnung im Vorderhaus 2.Obergeschoss. Das Haus wurde in der Jahrhundertwende erbaut. Eine nette Mieterschaft heißt Sie herzlichst Willkommen.,"Wir sanieren für Sie diese wunderschöne-sonnige Altbauwohnung BITTE BEACHTEN SIE: DAS DIE FOTOS DERZEIT NUR BEISPIEL-BILDER EINER BAUGLEICHEN WOHNUNG SIND -gespachtelte Wände mit gut erhaltenen Stuckdecken -Dielenboden/ Parkettboden erscheinen im neuen Glanz -moderne Gasetagenheizung ( dezentral ) wird über den Versorger Ihrer Wahl abgerechnet. Hierbei werden ca. 1 € pro m2 berechnet. Vorteil für Sie - verbrauchsunabhängige Abrechnung -moderne, großzügige Wohnküche mit Fliesenspiegel, hellen freundlichen Fußbodenfliesen. Auf Wunsch können wir Ihnen eine moderne- hochwertige Einbauküche zur Verfügung stellen. Hierfür wird ein Mietaufschlag von 1.oo € pro m2 berechnet. -modernes Wannenbad mit Dusche und Fenster -Elektrik komplett neu -1 Sonnenbalkon -2 großzügige Zimmer Straßenseitig gelegen -1 ruhiges Zimmer mit Blick in den begrünten Innenhof ++Lassen Sie sich inspirieren++",NA,NA,2017,NA,NA,2019-05-01
320.0,district_heating,ONE_YEAR_FREE,NA,TRUE,TRUE,7,9.85,40,2070.0,2018,106958588,1,district_heating,TRUE,Berlin,TRUE,9,1750.0,137,109.2,Berlin,first_time_use,sophisticated,NA,Kurfürstenstr.,Kurfürstenstr.,TRUE,8,apartment,10785,3,63,5,7,3,FALSE,5,Berlin,Schöneberg_Schöneberg,"Die im Erstbezug angebotene Wohnung ist großzügig geschnitten und verfügt über eine ansprechende Ausstattung mit hochwertigen, klassischen Materialien. Helle Farben, große Fenster und hohe Türen sorgen für eine angenehme Raumatmosphäre. Die Bäder sind hochwertig und modern ausgestattet, der Nassbereich ist bodengleich und die Regendusche sorgt für ein entspannendes Duscherlebnis. Die Wohnung ist mit einer Fußbodenheizung ausgestattet, die behagliche Wärme ausstrahlt. Ein aufwendig begrünter Innenhof vermittelt Ruhe und Aufenthaltswert.",- Erstbezug - drei Balkone - grüner Innenhof - Eichenholzparkett - Hochwertige Badkeramik & Armaturen - Fußbodenheizung - Kabelfernsehen & High-Speed Internet - Hochwertige Einbauküche - Tiefgarage mit Doppelparkern (Stellplatz anmietbar) - Fahrradabstellbereich,NA,NA,NA,90.76,0.1985,2018-09-01
149.78,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,10,8.08,10,1917.13,1900,98333215,NA,district_heating,FALSE,Berlin,TRUE,1,1597.6,17,99.85,Berlin,refurbished,normal,negotiable,Simplonstraße,Simplonstraße,TRUE,8,apartment,10245,3,109,0,5,3,FALSE,4,Berlin,Friedrichshain_Friedrichshain,"Sanierter Altbau im Kiez! Diese schöne 3 Zimmerwohnung wartet darauf, Ihr neues Zuhause zu werden. Die Wohnung ist zentral gelegen: Simon-Dach-Kiez und Boxhagener Platz. Die Simplonstraße selbst ist eine ruhigere Seitenstraße. Die Wohnung liegt im Vorderhaus des Hauses, hat 3 große Zimmer, eine Wohnküche mit Spüle und Gasherd sowie ein Bad. Die 3 großen Zimmer sind in etwas gleich groß und eignen sich daher sehr gut für eine 3er WG. Über eines der Zimmer gelangt man auf den zur Straße gelegenen Balkon. Die große Wohnküche bietet ausreichend Platz für gemeinsames Essen und durch das französische Fenster einen schönen Blick in den begrünten Innenhof. Das Bad verfügt über Badewanne, Waschbecken und WC.","* Wände und Decken: Raufaser * Fußboden: Laminat. Bad: Fliesen. Küche: Linoleum * Bad mit Badewanne, Handwaschbecken und Waschmaschinenanschluss * Fenster: Holz-Iso-Fenster, die zur Straßenseite über Jalousien verfügen * Wohnküche: Herd, Einfachspüle",169.75,NA,2005,NA,NA,2019-05-01
50.0,central_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,1,7.58,40,407.85,1900,115563139,NA,natural_gas_heavy,FALSE,Berlin,FALSE,1,327.85,22,44.28,Berlin,well_kept,normal,negotiable,Rathenower Str.,Rathenower_Str.,FALSE,2,ground_floor,10559,2,NA,NA,NA,2,FALSE,2,Berlin,Tiergarten_Tiergarten,"Wichtig: Bitte lassen Sie uns eine Kontaktanfrage über das Exposé zukommen, sodass wir Sie bei Änderungen der Besichtigungstermine informieren können. Diesbezüglich empfehlen wir Ihnen auch das Exposé am Tag der Besichtigung auf Änderungen zu prüfen. Sollte das Exposé deaktiviert sein, steht die Wohnung i.d.R. nicht mehr zur Verfügung.",- 2 Zimmer - Laminatfußboden in beiden Zimmern - Küche mit Fliesenspiegel - gefließtes Duschbad,30,NA,NA,NA,NA,2020-02-01
138.0,central_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,18,8.99,40,1125.0,1900,111146028,NA,gas,FALSE,Berlin,FALSE,1,922.0,NA,76.66,Berlin,mint_condition,normal,no,no_information,NA,FALSE,6,apartment,12459,3,164.4,3,3,3,FALSE,3,Berlin,Oberschöneweide_Köpenick,+Top gepflegtes Wohnhaus aus dem Jahr 1900,"+Gartenhaus 3.OG +2 separate Zimmer (2erWG fähig - NICHT für 3er WG geeignet) +2 separate Zimmer und 1 große WohnKüche +gefliestes Bad mit Badewanne, Hänge WC, Handtuchheizkörper, Deckenspots +Laminatfussboden +gefliester Küchenfußboden +Energieträger: Gas",65,F,2019,NA,NA,2019-05-01
146.0,district_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,29,9.1,40,860.0,NA,111029853,NA,heat_supply,TRUE,Berlin,TRUE,NA,714.0,22/23,51.0,Berlin,modernized,sophisticated,negotiable,Talstraße,Talstraße,FALSE,5,apartment,13189,2,71,2,4,2,TRUE,2,Berlin,Pankow_Pankow,"Besichtigungen sind nach Terminvereinbarung täglich möglich. Modernisierte & Renovierte 2-Zimmer-Wohnung mit Balkon im 1. OG – kein Lift – zentral in Prenzlauer Berg / Pankow - gehobene moderne Ausstattung Staffelmietvertrag. Bitte nach der Besichtigung bei fortbestehendem Interesse den vollständig bearbeiteten Bewerberbogen (hier im Dateianhang) datiert und unterschrieben zusammen mit den dort erbetenen Unterlagen / Nachweisen als pdf-Datei(en) per eMail senden an consiliori@aol.com. Sehr zentral und dennoch sehr ruhig wohnen. Das attraktive Wohnhaus befindet sich im Herzen der Hauptstadt in der Talstraße 22/23, einer wenig befahrenen und ruhigen Nebenstraße, die von der Wisbyer Straße nach Norden abzweigt. Zentralheizung / Fernwärme. Die helle und ruhige 2-Zimmer-Wohnung liegt im 1. Obergeschoss (von insgesamt 4 Geschossen) mit Fensterfronten nach Westen und mit einem geräumigen Balkon ebenfalls nach Westen. Alle Fenster doppelverglast. Barrierefrei. Moderne Heizkörper getrennt steuerbar für jeden Raum. Moderne Elektroinstallationen. Die Wände der Wohnräume sind mit Raufaser tapeziert und weiß gestrichen, der Fußboden im Küchenbereich gefliest weiß, im Übrigen pflegeleichtes Laminatparkett. Geräumiges Bad (innen liegend mit leistungsfähiger Be- / Entlüftungsautomatik) mit Dusche, Duschstange & Handbrause, breitem Waschbecken; Boden gefliest weiß; Wände gefliest weiß; Waschmaschinenanschluss; moderne leistungsfähige Armaturen verchromt. Sicherheitswohnungstür und moderne Wechselsprechanlage. Eine Einbauküche (geräumige Ober- und Unterschränke nebst Edelstahlspüle, Herd mit Grillfunktion, 4 Kochflächen, 2 Arbeitsplatten, Fliesenspiegel weiß) erhöht den Wohnkomfort. Ein geräumiger Kellerverschlag gehört natürlich ebenfalls zur Wohnung. Gehobene moderne Ausstattung. Das liebevoll gestaltete, gartenähnliche Umfeld mit Sitzgelegenheiten lädt zum Verweilen und Entspannen ein. Abgeschirmte Liegewiese auf der Rückseite des Hauses.",NA,NA,B,NA,NA,NA,2019-05-01
105.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,7,8.97,40,855.0,1902,111311049,NA,gas,FALSE,Berlin,TRUE,1,750.0,NA,47.0,Berlin,well_kept,sophisticated,yes,no_information,NA,TRUE,5,apartment,14059,1,158.4,4,5,1,FALSE,2,Berlin,Charlottenburg_Charlottenburg,Bei diesem Objekt handelt es sich um einen herrschaftlichen Altbau. Die Wohnung liegt im 4. OG des Gartenhauses. Der helle und großzügig geschnittene Wohnruam bietet seinen Bewohnern einen gehobenen Wohnstandard. Viele Altbaumerkmale sind gut erhalten geblienen. Das Zimmer und der Flur verfügen über hochwertigen Parkettboden Das Badezimmer ist mit schönen Sänitärobjekten und stilvollen Fliesen ausgestattet. Der Balkon ist angenehm groß und lädt zum Verweilen ein.,- Balkon - Parkett - herrschaftliche Deckenhöhe - teilweise original Türen und Fenster - hochwertige Sanitärobjekte (Badewanne) - Bad mit Fenster - abgespachtelte Wände - Keller,65,NO_INFORMATION,2019,NA,NA,2019-05-01
360.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,13,6.57,40,3178.0,1870,111395012,NA,gas,TRUE,Berlin,TRUE,1,2585.0,NA,152.02,Berlin,fully_renovated,luxury,no,no_information,NA,TRUE,9,roof_storey,10117,3,112.8,4,4,3,FALSE,7,Berlin,Mitte_Mitte,"Großzügige 3 Zimmer Wohnung mit Dachterrasse in absoluter Top-Lage in Berlin- Mitte. Durch Ihre Lage, Großzügigkeit und Ausstattung wird diese Wohnung auch gehobensten Ansprüchen genügen!","3 Zimmer Wohnung im Dachgeschoß des Vorderhauses in absolut zentraler Lage von Berlin- Mitte, ist bequem durch den Personenaufzug erreichbar. Vom großzügigen Eingangsbereich aus befinden sich zur rechten Hand das sehr gut geschnittene, lichtdurchflutete Wohnzimmer. Der Wohnbereich verfügt über einen Kamin sowie einen Zugang zur Dachterrasse. Vom Entrée gesehen zur linken Hand gelangt man in den Essbereich- und Küchenbereich. Die hochwertig ausgestattete Einbauküche mit Markenelektrogeräten integriert sich traumhaft und ist direkt vom Essbereich aus zu erreichen. Von der Wohnküche aus gelangen Sie in den hinteren Teil der Wohnung. Dort befindet sich das Masterbad, das separate Gäste-WC sowie der Schlafbereich. Das hochmoderne, lichtdurchflutete Masterbad, welches mit einer Wanne, Doppelwaschtisch, Bidet sowie einer separaten Dusche ausgestattet ist entspricht (so wie die gesamte Wohnung) auch sehr gehobenen Ansprüchen. Die gesamte Wohnung ist mit Einbauschränken und Einbauregalen versehen. Die Wohnung verfügt natürlich über einen separaten Waschmaschinenbereich und einen separaten Kellerraum. Die gesamte Wohnung ist mit sehr hochwertigen, geölten Eichen- Parkettboden in Fischgärtmuster ausgestattet. Die Bäder sind mit einem Marmorboden (Markino black, weiß geädert) ausgestattet. Der Mieteinheit ist ferner ein Mieterkeller zugeordnet.",233,D,2008,NA,NA,2019-10-01
110.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,16,9.26,40,1100.0,1984,114832922,1,oil,TRUE,Berlin,FALSE,4,950.0,55,46.85,Berlin,na,na,NA,Emser,Emser,FALSE,6,apartment,12051,1,137.7,5,7,1,FALSE,2,Berlin,Neukölln_Neukölln,NA,Allgemein: - Waschtrockner - Vorderhaus Extras: - Abstellraum Räume: - verputzte Wände - Parkettboden Küche: - Geschirrspüler Badezimmer: - Dusche,40,E,NA,NA,NA,2020-02-01
160.0,central_heating,ONE_YEAR_FREE,NA,TRUE,TRUE,10,7.82,40,1145.0,2019,114760016,NA,district_heating,TRUE,Berlin,TRUE,9,985.0,46,47.8,Berlin,first_time_use,sophisticated,negotiable,Genthiner Straße,Genthiner_Straße,FALSE,6,apartment,10785,2,68,1,6,2,FALSE,2,Berlin,Tiergarten_Tiergarten,"Hier können Sie ein traumhaftes 2-Zimmer-Apartment im 1.OG anmieten. Die Böden von Wohnraum, Küche, Schlafzimmer, und Diele sind mit edlem Parkett ausgestattet. Dank der bodentiefen Fenster ist das Apartment hell und freundlich. Die Wohnung bietet ein hochwertig ausgestattetes Badezimmer mit großer Dusche und Waschmaschinenanschluss. Im Wohnbereich mit angrenzendem Balkon wird in Kürze eine hochwertige Einbauküche mit Elektrogeräten eingebaut. In der gesamten Wohnung gibt es Fussbodenheizung. Der Supermarkt direkt im Gebäude runden das Gesamtkonzept ab. Lassen Sie sich dieses Schmuckstück nicht entgehen!","* Neubau - Erstbezug * Offener Wohn-Essbereich mit bodentiefen Fenstern * Balkon * hochwertige Einbauküche mitE-Geräten (wird Ende Januar eingebaut) * Fußbodenheizung * Videogegensprechanlage * großer Balkon * Echtholzparkettboden * großformatiges Feinsteinzeug im Bad (Markenamaturen) * hochwertige Armaturen und Keramiken, Handtuchheizkörper * Aufzug * Kellerraum",55,B,NA,NA,NA,2020-02-01
90.0,gas_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,6,9.82,40,1020.0,NA,106684060,NA,NA,TRUE,Berlin,FALSE,NA,930.0,155,51.0,Berlin,na,na,no,Danziger str,Danziger_str,TRUE,6,other,10407,2,NA,3,5,2,FALSE,2,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,"The property is offered unfirnished with fitted kitchen. The well-designed 2-room apartment is being completely renovated and modernized in 2018. It has real wood parquet floors in the hallway and the two rooms, tasteful and modern tiled floors in the kitchen and bathroom, as well as tiled walls and modern tiles in the kitchen and bathroom. The house has a lift that can only be operated with a key. In the yard there is a new lockable bicycle garage, whose use for a bicycle is included in the rental price. The entire house is newly renovated and modernized, some apartments are still to be renovated. The minimum rental period is one year. The apartment has a Gasetageheizung, this is externally billed heating costs.Die gut geschnittene 2- immerwohnung wird soeben umfassend komplett saniert und modernisiert. Sie verfügt über Echtholzparkettböden im Flur und den beiden Zimmern, geschmackvolle und modern Fliesenböden in Küche und Bad sowie über gespachtelte Wände und moderne Fliesen in Küche und Bad. Das Haus verfügt über einen Aufzug, der nur mit Schlüssel zu bedienen ist. Auf dem Hof befindet sich eine neue, abschließbare Fahrradgarage, deren Nutzung für ein Fahrrad im Mietpreis enthalten ist. Das gesamte Haus ist neu saniert und modernisiert, einige Wohnungen stehen noch zur Sanierung an. Die Mindestmietzeit beträgt ein Jahr. Die Wohnung verfügt über eine Gasetagenheizung, hier fallen somit extern abgerechnete Heizkosten an.",Primärenergieträger: Gas Fitted kitchen,NA,NA,2018,90.76,0.1985,2018-09-01
117.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,10,10.1,40,896.0,1903,113864258,NA,district_heating,TRUE,Berlin,FALSE,1,699.0,11,66.0,Berlin,refurbished,sophisticated,negotiable,Fuldastraße,Fuldastraße,FALSE,5,apartment,12045,2,113,3,5,2,FALSE,3,Berlin,Neukölln_Neukölln,"Die schöne und geschmackvolle Wohnung befindet sich im stilvollem Altbauhaus nahe der Sonnenallee. Große Fernster, moderne Einbauküche, schöne Dielenboden verleihen der Wohnung einen gemütlichen Charme. Eine attraktive Wohnmöglichkeit auf hohem Niveau!",- EBK - Wannenbad - Dielen - helle Räume,80,NO_INFORMATION,NA,NA,NA,2019-10-01
158.0,district_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,14,6.83,40,848.0,1975,113819164,NA,district_heating,FALSE,Berlin,FALSE,3,690.0,NA,65.0,Berlin,first_time_use_after_refurbishment,sophisticated,NA,no_information,NA,FALSE,5,apartment,14055,1,NA,1,2,1,TRUE,3,Berlin,Charlottenburg_Charlottenburg,"Ab sofort können Sie diese Wohnung im ersten Obergeschoss, die durch eine gehobene Innenausstattung besticht, beziehen. Bei dieser ansprechenden Wohnung handelt es sich um einen Erstbezug nach Sanierung. Zu der Wohnung zählt ein einladendes Zimmer, Küche, Bad mit Badewanne und ein separater Hobbyraum im Untergschoss. Durch eine erst kürzlich zurückliegende Kernsanierung (2019) wurde der Wohnwert zusätzlich gesteigert, ein aktueller Energieausweis liegt vor. Besonders hervorzuheben ist auch der Balkon, auf dem es sich wunderbar vom Alltag erholen lässt.","Dielenparkett, Bad mit Badewanne, Tageslichtfenster und Handtuchwärmer, großer Balkon mit Blick ins Grüne, ruhige Wohnung, bodentiefe Terrassentür, inmitten einer gepflegten Grünanlage gelegen",NA,NA,2019,NA,NA,2019-10-01
70.0,central_heating,ONE_YEAR_FREE,NA,FALSE,TRUE,12,8.97,40,0.0,1927,111264235,NA,gas,TRUE,Berlin,TRUE,1,779.0,2,39.0,Berlin,na,sophisticated,negotiable,Fürstenplatz,Fürstenplatz,TRUE,5,apartment,14052,1,58,NA,NA,1,FALSE,1,Berlin,Charlottenburg_Charlottenburg,Dieser wunderschöne Altbau aus dem Jahr 1927 wurde umfassend von uns saniert und modernisiert. Man kann sagen das hier Neubautechnik auf Altbaucharme trifft. Sie müssen nur noch einziehen und sind sofort Zuhause.,+ Bad mit Fenster + großer Balkon + edles Parkett + elegante Fliesen + moderne Einbauküche + Stuckelemente + neue Fenster + neue Leitungen + neue Heizung + KfW Effizienzhaus + Videogegensprechanlage,NA,B,2017,NA,NA,2019-05-01
309.0,floor_heating,NA,NA,FALSE,TRUE,12,6.13,NA,1654.0,NA,115663645,1,NA,TRUE,Berlin,TRUE,NA,1345.0,3c,79.13,Berlin,na,na,NA,Dovestrasse,Dovestrasse,TRUE,7,apartment,10587,3,NA,5,6,3,FALSE,3,Berlin,Charlottenburg_Charlottenburg,"** Besichtigung am Samstag (8. Februar) jederzeit von 10 bis 12 oder 14 bis 17 Uhr. ** Die Wohnung ist geräumig mit 3 Zimmern, ideal für Paare und kleine Familien. Die Wohnung befindet sich im 5. Stock in einem wunderschönen modernen Wohnkomplex an der Spree und ist mit einer voll ausgestatteten Küche mit großem Kühlschrank, Backofen und Geschirrspüler ausgestattet. Sie verfügt über zwei Badezimmer, von denen eines mit Badewanne und Dusche ausgestattet ist. Das andere WC verfügt über Armaturen für den Anschluss von Waschmaschine und Trockner. Der Zugang zum Aufzug ist immer bequem, ob Sie müde sind oder nicht! Der geräumige Balkon ist von allen Zimmern aus zugänglich. Große Glastüren mit automatischen Jalousien lassen viel Sonnenlicht herein. Das Hauptschlafzimmer ist geräumig und bietet einen herrlichen Blick auf die Spree und die Berliner Skyline. Das große Wohnzimmer ist ideal, um Zeit mit Familie und Freunden zu verbringen. Das kleine Schlafzimmer ist ideal für Kinder oder kann als Arbeitszimmer genutzt werden. Sie haben Zugang zum superschnellen Glasfaser-Internet von der Telekom oder dem Provider Ihrer Wahl. Sehr bequem ist eine EDEKA, die direkt vom Wohnhaus aus erreichbar ist und in der Sie alle notwendigen Dinge einkaufen können, ohne einen Fuß ins Freie setzen zu müssen - etwas sehr Bequemes bei Regen oder sehr kaltem Wetter! Für Familien mit kleinen Kindern gibt es eine KITA, die sich den Platz mit dem Gebäude teilt. Die Wohnung befindet sich im wunderschönen Charlottenburg mit sehr einfacher und schneller Anbindung an den Hauptbahnhof, Mitte und den Zoologischen Garten. Für diejenigen, die gerne Auto fahren und nicht ewig nach Parkplätzen suchen wollen, können auch Parkplätze in der Wohngarage reserviert werden. Website der Wohnanlage - https://www.spreeone-living.de/en/spreeone.html Bitte per E-Mail (bevorzugt) oder Telefon, um eine Besichtigung zu vereinbaren. Warten Sie nicht auf Ihre Traumwohnung im Herzen Berlins!",NA,NA,NA,NA,NA,NA,2020-02-01
249.0,central_heating,ONE_YEAR_FREE,NA,FALSE,FALSE,15,6.83,40,0.0,1900,112781348,NA,district_heating,FALSE,Berlin,TRUE,1,1600.0,NA,80.0,Berlin,na,na,negotiable,no_information,NA,FALSE,8,na,10629,2,NA,NA,5,2,TRUE,3,Berlin,Charlottenburg_Charlottenburg,"Luxuriöse Altbauwohnung am Kurfürstendamm komplett möbliert Sanierter Jahrhundertwende Altbau Erstbezug nach Sanierung 2 Zimmer Wohnung mit 80 m2 Wohnfläche 48 m2 Wohn- und Essbereich mit offener Küche Badezimmer mit Doppelwaschtisch, Walk-in Dusche mit Mosaikfliesen Absolut ruhige Lage im Gartenhaus und Seitenflügel Beautiful brand new fully furnished apartment Historical building from 1900 right off Kurfürstendamm 80 square meters - one bedroom Large living and dining room with open kitchen Bathroom with walk in shower, mosaic tiles Very quiet","Modernes Interior Design Farrow&Ball Farbwandgestaltung Eiche Fischgrat Parkett Lackküche mit Insel (Geschirrspüler, Backofen, Gefrierkombi) Smart TV und Wifi Geschirr, Besteck, Kaffeemaschine Waschmaschine Bettwäsche und Handtücher Modern interior with designer furniture large double bed Fully furnished kitchen with dishwasher, fridge and freezer, oven, coffeemaker Smart TV - Wifi Washing Machine Bed linen and towels available",NA,NA,NA,NA,NA,2019-10-01
